,,2-Understanding,medium,,Place the class I processing pathway in the ...,,No,2,,<p>Place the class I processing pathway in the correct order:</p>,Class I peptides originate in the cytoplasm.</p><p>,<p>Peptides exported from the ER by TAP > peptides are digested by the proteasome > peptides are loaded onto class I > class I is exported to the cell surface</p>,,<p>Proteins are digested by the proteasome > peptides are imported into the ER by TAP > peptides are loaded onto MHC class I > class I is exported to the cell surface</p>,,<p>MHC class I moves from the cell surface to the lysosome by endocytosis > class I bound peptides are replaced with antigenic peptides in the lysosome > class I returns to the cell surface</p>,,<p>Proteins are degraded by TAP > peptides are imported into the lysosome by the proteasome > peptide-MHC class I complexes are exported to the cell surface</p>,,"<p>MHC class I is transported to the ER by TAP > proteins in the ER are degraded into peptides by the proteasome > peptides bind MHC class I in the ER, and the complex is exported to the cell surface</p>",,
,,2-Understanding,medium,,In people infected with human cytomegaloviru...,,No,4,,"<p>In people infected with human cytomegalovirus, class I MHC and &beta;<sub>2</sub>-microglobulin are produced, but very little mature class I MHC is found at the cell surface. Inhibition of which of the following molecules by human cytomegalovirus may account for this phenomenon?</p>",Class I remains in the ER if there are no peptides available to bind to it.</p><p>,<p>TCR</p>,,<p>RAG</p>,,<p>CLIP</p>,,<p>TAP</p>,,<p>Ii</p>,,
,,1-Remembering,easy,,T-cell activation can be inhibited by treati...,,No,3,,<p>T-cell activation can be inhibited by treating antigen-presenting cells with chloroquine. What is chloroquine&#039;s mechanism of action?</p>,Cloroquine prevents the removal of CLIP and the replacement with antigenic peptide.</p><p>,<p>It blocks protein synthesis.</p>,,<p>It disrupts the Golgi apparatus.</p>,,<p>It increases the pH of the lysosome.</p>,,<p>It blocks TLR signaling.</p>,,<p>All of the answers are correct.</p>,,
,,1-Remembering,easy,,What is the role of the invariant chain Ii ...,,No,5,,<p>What is the role of the invariant chain (Ii)?</p>,Different regions of the invariant chain have different functions.</p><p>,<p>To prevent peptide binding to class II in the ER</p>,,<p>To assist in folding class II &alpha; and &beta; chains</p>,,<p>To direct class II to the endocytic compartment</p>,,<p>To serve as a substrate for proteases in the lysosome</p>,,<p>All of the answers are correct.</p>,,
,,2-Understanding,medium,,A mutation that renders the MHC class II mol...,,No,3,,<p>A mutation that renders the MHC class II molecule DM nonfunctional would likely lead to</p>,DM is an enzyme that catalyzes the exchange of CLIP for antigenic peptide.</p><p>,<p>cells with no class II MHC.</p>,,<p>cells with no DO.</p>,,<p>cells with class II MHC only bound with CLIP.</p>,,<p>cells with class II MHC bound with a variety of self-antigens.</p>,,<p>a deficiency in CD8<sup>+</sup> T cells.</p>,,
,,2-Understanding,medium,,Which of the following is an example of cros...,,No,2,,<p>Which of the following is an example of cross presentation?</p>,There must be a mechanism to activate CD4+ T cells that recognizes intracellular antigens.</p><p>,<p>An endogenous peptide being presented on MHC class I</p>,,<p>An exogenous peptide being presented on MHC class I</p>,,<p>An endogenous peptide being presented on MHC class II</p>,,<p>An exogenous peptide being presented on MHC class II</p>,,<p>A B-cell antigen being presented to a T cell</p>,,
,,1-Remembering,easy,,Where are the Class I and II MHC molecules s...,,No,2,,<p>Where are the Class I and II MHC molecules synthesized?</p>,</p><p>,<p>the plasma membrane</p>,"Once Class I and II MHC molecules have peptide loaded, these two proteins will be expressed on the surface of the cell. Think about where integral membrane proteins are synthesized.",<p>the RER</p>,,<p>the Golgi complex</p>,"Once Class I and II MHC molecules have peptide loaded, these two proteins will be expressed on the surface of the cell. Think about where integral membrane proteins are synthesized.",<p>all of these</p>,"Once Class I and II MHC molecules have peptide loaded, these two proteins will be expressed on the surface of the cell. Think about where integral membrane proteins are synthesized.",<p>none of these</p>,,
,,2-Understanding,easy,,What defines an endogenous antigen,,No,1,,<p>What defines an endogenous antigen?</p>,</p><p>,<p>It is generated within the cell.</p>,,<p>It is generated outside of the cell and then taken into the cell by endocytosis.</p>,"In the absence of an infection, endogenous antigens are usually self-peptides that the cell has synthesized in its cytoplasm.",<p>It is destroyed within the cell.</p>,"In the absence of an infection, endogenous antigens are usually self-peptides that the cell has synthesized in its cytoplasm.",<p>It can travel freely across membranes within the cell.</p>,"In the absence of an infection, endogenous antigens are usually self-peptides that the cell has synthesized in its cytoplasm.",<p>none of these</p>,,
,,2-Understanding,easy,,What defines an exogenous antigen,,No,2,,<p>What defines an exogenous antigen?</p>,</p><p>,<p>It is generated within the cell.</p>,Exogenous means originating from outside an organism or cell.,<p>It is generated outside of the cell then taken into the cell by endocytosis.</p>,,<p>It is destroyed within the cell.</p>,Exogenous means originating from outside an organism or cell.,<p>It cannot travel freely across membranes within the cell.</p>,Exogenous means originating from outside an organism or cell.,<p>none of these</p>,,
,,1-Remembering,easy,,What protein within the RER binds to the Cla...,,No,3,,<p>What protein within the RER binds to the Class II MHC &alpha;&beta; chains effectively blocking endogenous antigens from binding to the site?</p>,</p><p>,<p>tapasin</p>,This protein is later degraded to form the CLIP.,<p>the CLIP</p>,This protein is later degraded to form the CLIP.,<p>invariant chain</p>,,<p>class I MHC</p>,This protein is later degraded to form the CLIP.,<p>none of these</p>,,
,,2-Understanding,medium,,Which most accurately represents the general...,,No,1,,<p>Which most accurately represents the general order of the steps to antigen presentation?</p>,,"<p>antigen acquisition, antigen breakdown into peptides, encounter of peptides with MHC molecules, binding of peptides to MHC molecules, and display of the peptide-loaded MHC molecules on the cell surface</p>",,"<p>antigen acquisition, encounter of antigens with MHC molecules, and display of the antigen-loaded MHC molecules on the cell surface</p>",A protein has to be processed and broken into smaller peptide fragments before the peptide binds to the MHC molecules.,"<p>peptide growth, encounter of peptides with MHC molecules, binding of peptides to MHC molecules, and display of the peptide-loaded MHC molecules on the cell surface</p>",A protein has to be processed and broken into smaller peptide fragments before the peptide binds to the MHC molecules.,"<p>peptide growth, encounter of peptides with MHC molecules, binding of peptides to MHC molecules, and destruction of peptides by Invariant chain</p>",A protein has to be processed and broken into smaller peptide fragments before the peptide binds to the MHC molecules.,"<p>antigen acquisition, antigen breakdown into peptides, encounter of peptides with Invariant chain, binding of peptides to Invariant chain, and display of the peptide-loaded Invariant chain on the cell surface</p>",,
,,1-Remembering,easy,,Committed lymphocyte progenitors originate i...,,No,2,,<p>Committed lymphocyte progenitors originate in the</p>,All blood cells originate in the same anatomical location.</p><p>,<p>thymus.</p>,,<p>bone marrow.</p>,,<p>spleen.</p>,,<p>lymph node.</p>,,<p>brain.</p>,,
,,3-Applying,hard,,Name that cell. I am a small nonproliferati...,,No,2,,"<p>Name that cell. I am a small, nonproliferating cell found within the thymic cortex and contain CD4 and CD8 on my cell surface.</p>","D stands for double, N for negative, P for positive.</p><p>",<p>DN thymocyte</p>,,<p>DP thymocyte</p>,,<p>Thymocyte</p>,,<p>DN1 cell</p>,,<p>DN4 cell</p>,,
,,3-Applying,hard,,What term BEST describes a selection process...,,No,2,,<p>What term BEST describes a selection process against those cells whose T-cell receptors bind too strongly to self-peptide/MHC combinations?</p>,Against implies negative.</p><p>,<p>Positive selection</p>,,<p>Negative selection</p>,,<p>Lineage commitment</p>,,<p>Hematopoietic commitment to the T-cell lineage</p>,,<p>None of the above is correct.</p>,,
,,3-Applying,hard,,Which stage of DN selection is characterized...,,No,3,,<p>Which stage of DN selection is characterized by rapid proliferation of thymocytes in the subcapsular cortex of the thymus and suppression of TCR rearrangement?</p>,TCR rearrangement stops before entering the final DN stage.</p><p>,<p>DN1</p>,,<p>DN2</p>,,<p>DN3</p>,,<p>DN4</p>,,<p>None of the answers are correct.</p>,,
,,1-Remembering,easy,,Hematopoietic stem cells cultured in the pre...,,No,3,,<p>Hematopoietic stem cells cultured in the presence of which receptor differentiate into T cells rather than B cells?</p>,Markers of T-cell subset differentiation are upregulated in the thymus.</p><p>,<p>CD4</p>,,<p>CD8</p>,,<p>Notch ligand</p>,,<p>B7-1</p>,,<p>CD3</p>,,
,,1-Remembering,easy,,Which of the following molecules would doubl...,,No,2,,<p>Which of the following molecules would double-negative T cells fail to express?</p>,Developing T cells have intact antigen processing machinery.</p><p>,<p>CD3</p>,,<p>CD4</p>,,<p>MHC class I</p>,,<p>TAP</p>,,<p>All of the answers are correct.</p>,,
,,1-Remembering,easy,,Signaling through the pre-TCR occurs as a re...,,No,4,,<p>Signaling through the pre-TCR occurs as a result of</p>,This signaling does not require ligand binding.</p><p>,<p>binding to MHC class I.</p>,,<p>binding to MHC class II.</p>,,<p>binding to either MHC class I or MHC class II.</p>,,<p>successful assembly of the pre-TCR.</p>,,<p>expression of CD4.</p>,,
,,1-Remembering,easy,,At what stage of T-cell development is the p...,,No,1,,<p>At what stage of T-cell development is the pre-TCR expressed?</p>,Alpha-locus rearrangement does not begin until a signal is received from the pre-TCR.</p><p>,<p>DN</p>,,<p>DP</p>,,<p>SP</p>,,<p>Pro-T cell</p>,,<p>None of the answers are correct.</p>,,
,,2-Understanding,medium,,Signaling through the pre-TCR results in,,No,5,,<p>Signaling through the pre-TCR results in</p>,Development does not progress until there is a signal through the pre-TCR.</p><p>,<p>maturation to the DN4 stage.</p>,,<p>suppression of TCR &beta;-chain rearrangement.</p>,,<p>cessation of proliferation.</p>,,<p>TCR &alpha;-chain rearrangement.</p>,,<p>All of the answers are correct.</p>,,
,,1-Remembering,easy,,Which of the following represents the EARLIE...,,No,2,,<p>Which of the following represents the EARLIEST stage in T-cell development?</p>,Coreceptors are necessary for positive and negative selection.</p><p>,<p>DP</p>,,<p>DN</p>,,<p>SP-CD4</p>,,<p>SP-CD8</p>,,<p>Mature T cell</p>,,
,,2-Understanding,medium,,T cells selected on a i b i haplotype thy...,,No,4,,<p>T cells selected on a <i>b</i> haplotype thymus would be able to respond to antigen presenting on which of the following haplotype antigen presenting cells?</p>,"During positive selection, only cells that receive a weak signal through their TCR survive.</p><p>",<p><i>a</i></p>,,<p><i>b</i></p>,,<p><i>a</i> x <i>b</i></p>,,<p>All of the answers are correct.</p>,,<p>None of the answers are correct.</p>,,
,,2-Understanding,medium,,Injecting a TCR transgenic mouse with the pe...,,No,2,,<p>Injecting a TCR transgenic mouse with the peptide that it recognizes would result in an increase in which process?</p>,T cells that receive strong signals during development die.</p><p>,<p>Positive selection</p>,,<p>Negative selection</p>,,<p>Complement fixation</p>,,<p>Phagocytosis</p>,,<p>All of the answers are correct.</p>,,
,,2-Understanding,medium,,MHC sup i a i sup mice that are irradia...,,No,5,,<p>MHC<sup><i>a</i></sup> mice that are irradiated and reconstituted with MHC<sup><i>a</i></sup><i> x b</i> bone marrow would accept grafts from which of the following donors?</p>,Macrophages mediate negative selection.</p><p>,<p>MHC<sup><i>a</i></sup></p>,,<p>MHC<sup><i>b</i></sup></p>,,<p>MHC<sup><i>a</i></sup><i> x b</i></p>,,<p>All of the answers are correct.</p>,,<p>None of the answers are correct.</p>,,
,,1-Remembering,easy,,In negative selection cells that receive ...,,No,2,,"<p>In negative selection, cells that receive _____ signal through their antigen receptors die.</p>",Negative selection deletes autoreactive cells.</p><p>,<p>a weak</p>,,<p>a strong</p>,,<p>an intermediate</p>,,<p>no</p>,,<p>intermittent</p>,,
,,2-Understanding,medium,,What happens to autoreactive cells that esca...,,No,5,,<p>What happens to autoreactive cells that escape the thymus?</p>,Not all self-antigens are expressed in the thymus.</p><p>,<p>They attack self-tissues.</p>,,<p>They can be rendered anergic.</p>,,<p>They negatively regulate other autoreactive cells.</p>,,<p>They require TCR ligation and costimulation to be activated.</p>,,<p>All of the answers are correct.</p>,,
,,2-Understanding,medium,,How do self-antigens that are specific to ti...,,No,3,,<p>How do self-antigens that are specific to tissues away from the thymus (like insulin or keratin for example) get in the thymus so that developing T cells that react to them can be deleted?</p>,Expression of antigens is not limited to peripheral tissues.</p><p>,<p>Dendritic cells pick them up in the periphery and carry them to the thymus.</p>,,<p>Specialized macrophages in the thymus filter the bloodstream and present antigens found there to developing T cells.</p>,,"<p>A transcription factor, AIRE, is expressed in thymic medullary epithelial cells, which allows these cells to express proteins normally found in other tissues.</p>",,"<p>They do not get to the thymus, all tissue-specific T cells are deleted in the periphery.</p>",,<p>There are special chaperone proteins that bind to peripheral proteins and carry them to the thymus.</p>,,
,,2-Understanding,medium,,Superantigens differ from regular peptide an...,,No,5,,<p>Superantigens differ from regular peptide antigens because they</p>,Superantigens produced by some bacteria cause polyclonal activation of T cells.</p><p>,<p>bind outside the peptide-binding groove.</p>,,<p>activate a larger proportion of T cells.</p>,,<p>interact with the V&beta; domain of the TCR.</p>,,<p>can result in toxic shock.</p>,,<p>All of the answers are correct.</p>,,
,,3-Applying,hard,,What is currently the BEST explanation for w...,,No,3,,<p>What is currently the BEST explanation for what determines whether a T cell develops into a CD8<sup>+</sup> T cell or a CD4<sup>+</sup> T cell?</p>,The kinetic model has the greatest experimental support.</p><p>,"<p>CD4/TCR coengagement suppresses CD8 expression, and CD8/TCR coengagement suppresses CD4 expression.</p>",,"<p>T cells randomly downregulate CD4 or CD8, and only cells that still bind the appropriate MHC will get a strong enough signal to survive.</p>",,<p>CD4 or CD8 expression is determined by the strength and duration of the TCR/MHC interaction.</p>,,<p>CD4 or CD8 expression is predestined in the bone marrow.</p>,,<p>Only &gamma;&delta; T cells express CD8.</p>,,
,,2-Understanding,medium,,Which of the following BEST describes the re...,,No,3,,<p>Which of the following BEST describes the relationship between natural T<sub>REG</sub>s and induced T<sub>REG</sub>s?</p>,Some autoreactive cells in the thymus gain the ability to suppress other autoreactive cells.</p><p>,<p>Natural T<sub>REG</sub>s differentiate into induced T<sub>REG</sub>s in response to stimulation through the TCR.</p>,,"<p>Natural T<sub>REG</sub>s are derived from memory T cells, and induced T<sub>REG</sub>s differentiate directly from developing thymocytes.</p>",,"<p>Natural T<sub>REG</sub>s develop in the thymus, and induced T<sub>REG</sub>s develop in the periphery.</p>",,<p>Natural T<sub>REG</sub>s have less diverse TCRs than induced T<sub>REG</sub>s.</p>,,<p>None of the answers are correct.</p>,,
,,3-Applying,hard,,Thymocytes whose TCR preferentially interact...,,No,2,,<p>Thymocytes whose TCR preferentially interacts with MHC II generates a continuous signal that initiates which cell type to be generated?</p>,Consider which form of antigen presentation uses MHC II.</p><p>,<p>CD8<sup>+</sup> T cells</p>,,<p>CD4<sup>+</sup> T cells</p>,,<p>SP thymocytes</p>,,<p>DP thymocytes</p>,,<p>Both CD8<sup>+</sup> T cells and CD4<sup>+</sup> T cells.</p>,,
,,1-Remembering,easy,,Which transcription factor is characteristic...,,No,5,,<p>Which transcription factor is characteristic of T<sub>REG</sub> cells?</p>,This transcription factor is not characteristic of T-cell activation.</p><p>,<p>AP-1</p>,,<p>NFAT</p>,,<p>NF&kappa;B</p>,,<p>OCT-1</p>,,<p>FoxP3</p>,,
,,1-Remembering,easy,,T sub REG sub s have been shown to be prote...,,No,1,,<p>T<sub>REG</sub>s have been shown to be protective against which of the following conditions?</p>,TREGs can develop from autoreactive cells.</p><p>,<p>Inflammatory bowel disease</p>,,<p>HIV disease</p>,,<p>Influenza infection</p>,,<p>MRSA</p>,,<p>Malaria</p>,,
,,3-Applying,hard,,Which item listed below is NOT likely an app...,,No,5,,<p>Which item listed below is NOT likely an application of regulatory T-cells that suppresses immune responses?</p>,One might want to increase or decrease the activity of regulatory T-cells.</p><p>,<p>Inhibition of such cells before immunization may enhance responses to vaccines.</p>,,<p>Elimination of such cells that suppress responses to tumor antigens may enhance antitumor immunity.</p>,,<p>Increasing the activity of such cells could be useful in autoimmune treatments.</p>,,<p>Increasing the activity of such cells could be useful in suppressing organ rejections.</p>,,<p>All the answers are potential applications.</p>,,
,,2-Understanding,easy,,Which of the following are essential propert...,,No,3,,<p>Which of the following are essential properties of successfully developing T cells?</p>,</p><p>,<p>MHC resistance and self-tolerance</p>,"Think about what a T cell needs to recognize during an immune response. What does the TCR specifically recognize on antigen-presenting cells, and what types of antigens should a T cell not recognize as foreign?",<p>MHC resistance and high affinity</p>,"Think about what a T cell needs to recognize during an immune response. What does the TCR specifically recognize on antigen-presenting cells, and what types of antigens should a T cell not recognize as foreign?",<p>MHC restriction and self-tolerance</p>,,<p>MHC restriction and apoptosis</p>,"Think about what a T cell needs to recognize during an immune response. What does the TCR specifically recognize on antigen-presenting cells, and what types of antigens should a T cell not recognize as foreign?",<p>high affinity and self selection</p>,,
,,2-Understanding,easy,,Why do a majority of thymocytes die within t...,,No,2,,<p>Why do a majority of thymocytes die within the cortex?</p>,</p><p>,<p>Their TCRs do not find any self-MHC/self-peptide complexes.</p>,"Remember that T cells that leave the thymus need to express a TCR that recognizes self-MHC. However, a majority of TCRs created during VDJ recombination do not result in recognition of self-MHC.",<p>Their TCRs cannot bind to the self-MHC/self-peptide complexes they encounter.</p>,,<p>Their TCRs bind too strongly to the self-MHC/self-peptide complexes they encounter.</p>,"Remember that T cells that leave the thymus need to express a TCR that recognizes self-MHC. However, a majority of TCRs created during VDJ recombination do not result in recognition of self-MHC.",<p>They lack TCRs.</p>,"Remember that T cells that leave the thymus need to express a TCR that recognizes self-MHC. However, a majority of TCRs created during VDJ recombination do not result in recognition of self-MHC.",<p>none of these</p>,,
,,1-Remembering,easy,,Positive selection selects for those thymocy...,,No,2,,<p>Positive selection selects for those thymocytes with TCRs capable of binding self-MHC molecules with _____ affinity.</p>,</p><p>,<p>high</p>,Positive selection occurs to ensure that only thymocytes that recognize self-MHC develop.,<p>low to intermediate</p>,,<p>very low</p>,Positive selection occurs to ensure that only thymocytes that recognize self-MHC develop.,<p>no</p>,Positive selection occurs to ensure that only thymocytes that recognize self-MHC develop.,<p>changing</p>,,
,,1-Remembering,easy,,Thymocytes encounter a variety of different ...,,No,5,,"<p>Thymocytes encounter a variety of different cell types within the thymus, including _____.</p>",</p><p>,<p>cortical thymic stromal cells (cTECs)</p>,"In the thymus, there are many different cell types, some of hematopoietic and some of non-hematopoietic origin, that present self-peptide and play an important role in thymic selection.",<p>medullary thymic stromal cells (mTECs)</p>,"In the thymus, there are many different cell types, some of hematopoietic and some of non-hematopoietic origin, that present self-peptide and play an important role in thymic selection.",<p>dendritic cells</p>,"In the thymus, there are many different cell types, some of hematopoietic and some of non-hematopoietic origin, that present self-peptide and play an important role in thymic selection.",<p>macrophages</p>,"In the thymus, there are many different cell types, some of hematopoietic and some of non-hematopoietic origin, that present self-peptide and play an important role in thymic selection.",<p>all of these</p>,,
,,2-Understanding,easy,,Double positive thymocytes that are positive...,,No,1,,<p>Double positive thymocytes that are positively selected in the cortex mature into what?</p>,</p><p>,<p>single-positive (CD4+ or CD8+) T lymphocytes</p>,,<p>double-positive (CD4+ or CD8+) T lymphocytes</p>,"Remember that the term &ldquo;double positive&rdquo; refers to the expression of both CD4 and CD8 proteins on the developing thymocytes. Only thymocytes that have TCRs that can bind to self-MHC class I <u>or</u> MHC class II are positively selected and continue maturation. At this point, the thymocyte &ldquo;decides&rdquo; to develop into a CD4 or a CD8 T cell based on its ability to recognize MHC class I or MHC class II.",<p>double-negative thymocytes</p>,"Remember that the term &ldquo;double positive&rdquo; refers to the expression of both CD4 and CD8 proteins on the developing thymocytes. Only thymocytes that have TCRs that can bind to self-MHC class I <u>or</u> MHC class II are positively selected and continue maturation. At this point, the thymocyte &ldquo;decides&rdquo; to develop into a CD4 or a CD8 T cell based on its ability to recognize MHC class I or MHC class II.",<p>dendritic cells</p>,"Remember that the term &ldquo;double positive&rdquo; refers to the expression of both CD4 and CD8 proteins on the developing thymocytes. Only thymocytes that have TCRs that can bind to self-MHC class I <u>or</u> MHC class II are positively selected and continue maturation. At this point, the thymocyte &ldquo;decides&rdquo; to develop into a CD4 or a CD8 T cell based on its ability to recognize MHC class I or MHC class II.",<p>all of these</p>,,
,,1-Remembering,easy,,Necrosis can be caused by physical disruptio...,,No,4,,<p>Necrosis can be caused by physical disruption to the cell through which of the following mechanism(s)?</p>,</p><p>,<p>bacterial toxins</p>,Necrosis is often used as a mechanism of cell death when a cell loses functional control.,<p>injury</p>,Necrosis is often used as a mechanism of cell death when a cell loses functional control.,<p>nutritional deprivation</p>,Necrosis is often used as a mechanism of cell death when a cell loses functional control.,<p>all of these</p>,,,,
,,2-Understanding,easy,,Compared to apoptosis necrosis is considere...,,No,1,,"<p>Compared to apoptosis, necrosis is considered to be a more inflammatory type of death because during necrosis _____.</p>",</p><p>,<p>the cell eventually bursts and releases cytotoxic cellular components and induces tissue damage</p>,,<p>the cell shrinks and forms membrane-bound vesicles</p>,"Apoptosis is a well-controlled process, whereas necrosis is not well-controlled and occurs when there is an extreme variance from normal physiologic conditions.",<p>the cell bodies are phagocytosed by neighboring epithelial cells or macrophages</p>,"Apoptosis is a well-controlled process, whereas necrosis is not well-controlled and occurs when there is an extreme variance from normal physiologic conditions.",<p>chromatin is aggregated and nuclear DNA is fragmented</p>,"Apoptosis is a well-controlled process, whereas necrosis is not well-controlled and occurs when there is an extreme variance from normal physiologic conditions.",,,
,,1-Remembering,easy,,Where in the cell is the anti-apoptotic prot...,,No,2,,<p>Where in the cell is the anti-apoptotic protein BCL-2 located?</p>,</p><p>,<p>in the inner mitochondrial membrane</p>,Many proteins that induce or inhibit apoptosis are located in the mitochondria. BCL2 inhibits apoptosis by sequestering pro-apoptotic proteins in the mitochondria.,<p>in the outer mitochondrial membrane</p>,,<p>in the golgi apparatus</p>,Many proteins that induce or inhibit apoptosis are located in the mitochondria. BCL2 inhibits apoptosis by sequestering pro-apoptotic proteins in the mitochondria.,<p>in the lysosome</p>,Many proteins that induce or inhibit apoptosis are located in the mitochondria. BCL2 inhibits apoptosis by sequestering pro-apoptotic proteins in the mitochondria.,,,
,,2-Understanding,easy,,When a cell is undergoing apoptosis a specia...,,No,4,,"<p>When a cell is undergoing apoptosis a specialized set of cysteine proteases, called caspases, are activated. What cellular targets do activated caspases degrade?</p>",,<p>cytoskeleton</p>,Think about what parts of the cell need to be degraded during the steps of apoptosis (including nuclear DNA fragmentation and membrane blebbing).,<p>nuclear lamina</p>,Think about what parts of the cell need to be degraded during the steps of apoptosis (including nuclear DNA fragmentation and membrane blebbing).,<p>inhibitor of DNase (ICAD)</p>,Think about what parts of the cell need to be degraded during the steps of apoptosis (including nuclear DNA fragmentation and membrane blebbing).,<p>all of these</p>,,,,
,,1-Remembering,easy,,B lymphocytes are made in the,,No,2,,<p>B lymphocytes are made in the</p>,Location of B-cell production from an HSC.</p><p>,<p>blood stream.</p>,,<p>bone marrow.</p>,,<p>liver.</p>,,<p>thymus.</p>,,<p>totipotent cell.</p>,,
,,1-Remembering,easy,,How long does B-cell maturation from an HSC ...,,No,3,,<p>How long does B-cell maturation from an HSC to a mature B cell take?</p>,B cells will begin to secrete antibodies within a few days of infection.</p><p>,<p>1 to 2 hours</p>,,<p>1 to 2 days</p>,,<p>1 to 2 weeks</p>,,<p>1 to 2 months</p>,,<p>1 to 2 years</p>,,
,,1-Remembering,easy,,Which cell type is found in both B- and T-ce...,,No,1,,<p>Which cell type is found in both B- and T-cell lineages?</p>,B cells belong to the lymphoid lineage.</p><p>,<p>Common lymphoid progenitors</p>,,<p>Common pro-B-T cells</p>,,<p>Immature B cell</p>,,<p>Na&iuml;ve lymphoid progenitor</p>,,<p>Pro-B-T cell</p>,,
,,1-Remembering,easy,,This type of cell will leave the bone marrow...,,No,3,,<p>This type of cell will leave the bone marrow and complete maturation in the spleen.</p>,B cells will see potential antigens in the germinal centers of secondary lymphoid organs such as the spleen.</p><p>,<p>Common lymphoid progenitor cell</p>,,<p>Hematopoietic stem cell</p>,,<p>Immature B cell</p>,,<p>Pro-B cell</p>,,<p>Pro-T cell</p>,,
,,2-Understanding,medium,,All of the following are true regarding B-ce...,,No,3,,<p>All of the following are true regarding B-cell development EXCEPT</p>,B cells display IgD as their BCR.</p><p>,<p>B cells complete maturation in the spleen.</p>,,<p>B cells are mostly developed when they leave the bone marrow.</p>,,"<p>B cells, like T cells, are MHC class restricted.</p>",,<p>Self-reactive B cells may be eliminated though apoptosis.</p>,,<p>Self-reactive B cells may be rendered unreactive (anergic).</p>,,
,,2-Understanding,medium,,Hematopoiesis produces,,No,5,,<p>Hematopoiesis produces</p>,Hematopoietic stem cells produce all blood cells.</p><p>,<p>B cells only.</p>,,<p>red blood cells only.</p>,,<p>myeloid lineage cells only.</p>,,<p>lymphoid and myeloid lineage cells.</p>,,"<p>erythroid, lymphoid, and myeloid lineage cells.</p>",,
,,2-Understanding,medium,,Hematopoiesis begins at around day 7 after f...,,No,5,,<p>Hematopoiesis begins at around day 7 after fertilization in mice. What is the site of precursor cells at this stage of fetal development?</p>,Developing embryos do not make bone marrow until the later stages of fetal development.</p><p>,<p>Bone marrow</p>,,<p>Fetal liver</p>,,<p>Placenta</p>,,<p>Primitive organ</p>,,<p>Yolk sac</p>,,
,,2-Understanding,medium,,At what site s can mature HSCs be found by ...,,No,5,,<p>At what site(s) can mature HSCs be found by day 11 in the mouse model?</p>,"Mice have a short gestation period so day 11 represents the halfway point of fetal development. At this point, mature HSCs can be found throughout the developing embryo.</p><p>",<p>AGM</p>,,<p>Fetal liver</p>,,<p>Placenta</p>,,<p>Yolk</p>,,<p>All of the answers are correct.</p>,,
,,2-Understanding,medium,,What type of cell will predominately be prod...,,No,1,,<p>What type of cell will predominately be produced by hematopoiesis in the fetal liver of mice?</p>,Red blood cell development occurs in the liver.</p><p>,<p>Erythroid lineage cells</p>,,<p>Lymphoid lineage cells</p>,,<p>Myeloid lineage cells only</p>,,<p>Lymphoid and myeloid lineage cells</p>,,"<p>Erythroid, lymphoid, and myeloid lineage cells</p>",,
,,1-Remembering,easy,,V-DJ recombination occurs during which phase...,,No,4,,<p>V-DJ recombination occurs during which phase of a B cell&#039;s development?</p>,V-DJ recombination takes place while B cells develop in the bone marrow. Unsuccessful recombinations in young B cells result in apoptosis.</p><p>,<p>Activated B cell</p>,,<p>Mature B cell</p>,,<p>Na&iuml;ve B cell</p>,,<p>Pro-B cell</p>,,<p>Immature B cell</p>,,
,,2-Understanding,medium,,What are two functions of bone marrow stroma...,,No,1,,<p>What are two functions of bone marrow stromal cells with respect to B-cell development?</p>,Bone marrow stromal cells provide the proper environment for B-cell development.</p><p>,<p>Cytokine expression traps developing B cells in a specific location</p>,,<p>Recruit macrophages to phagocytize self-recognizing B cells and decrease HSC when no active infection is present</p>,,<p>Secrete release factors that direct the B cell to the spleen and express necessary cytokines</p>,,<p>Trap developing B cells in a specific location and recruit red blood cells to bring oxygen to developing B cells</p>,,<p>Trigger HSCs to produce more pro-B cells and secrete cytokines to stimulate osteoblast development</p>,,
,,3-Applying,hard,,Which of the following influence the develop...,,No,5,,<p>Which of the following influence the development of B cells in the bone marrow?</p>,Recently epigenetics has been shown to play a role in B-cell development.</p><p>,<p>Changes in cell surface markers</p>,,<p>Changes in gene expression</p>,,<p>BCR gene rearrangements</p>,,<p>DNA modification by methylation</p>,,<p>All the answers influence B-cell development.</p>,,
,,3-Applying,hard,,Which molecule is required for a pre-pro-B c...,,No,2,,<p>Which molecule is required for a pre-pro-B cell to begin entering the pro-B cell stage?</p>,The molecule is a cytokine.</p><p>,<p>IL-7</p>,,<p>CXCL12</p>,,<p>CD117</p>,,<p>SCF</p>,,<p>None of the answers are correct.</p>,,
,,3-Applying,hard,,Immature B cells in the bone marrow that are...,,No,4,,<p>Immature B cells in the bone marrow that are found to bear self-antigen reactive BCRs undergo which of the following?</p>,Clonal deletion is a consequence of apoptosis.</p><p>,<p>Clonal deletion</p>,,<p>Light chain receptor editing</p>,,<p>Development of anergy</p>,,<p>All of the answers are correct.</p>,,<p>None of the answers are correct.</p>,,
,,3-Applying,hard,,Which molecule listed below appears to play ...,,No,2,,<p>Which molecule listed below appears to play a critical role in trafficking B cells from the bone marrow to the spleen to complete cellular maturation?</p>,A chemoattractant plays a significant role.</p><p>,<p>SCF</p>,,<p>S1P</p>,,<p>IL-7</p>,,<p>BIM</p>,,<p>Both SCF and S1P are correct.</p>,,
